# a, accepted, std, rejected, std
4.000000000000000000e+00	9.263274336283185972e-01	4.377844584440069853e-01	7.367256637168141664e-02	3.690104352049478065e-02
4.099999999999999645e+00	9.154459007967103990e-01	7.492722781286396128e-01	8.455409920328964268e-02	7.243177322975284660e-02
4.200000000000000178e+00	8.908230755098290876e-01	7.776837619639390686e-01	1.091769244901708569e-01	9.360033673750717265e-02
4.299999999999999822e+00	8.734874523282640801e-01	5.889294151758182050e-01	1.265125476717359476e-01	9.008454338463825484e-02
4.400000000000000355e+00	8.470993801796782297e-01	7.546002398437747782e-01	1.529006198203217426e-01	1.425148141180019035e-01
4.500000000000000000e+00	8.229952593977432063e-01	4.665589357287983074e-01	1.770047406022567937e-01	1.027457990674252586e-01
4.599999999999999645e+00	7.937804949738404003e-01	6.050422900465719511e-01	2.062195050261595164e-01	1.703159484064871720e-01
4.700000000000000178e+00	7.650564001961746019e-01	5.122768716441653547e-01	2.349435998038253981e-01	1.567133732414726643e-01
4.799999999999999822e+00	7.304896142433233708e-01	5.325759920864640007e-01	2.695103857566765182e-01	2.035261174482298485e-01
4.900000000000000355e+00	6.963437573477545550e-01	5.123861217949001734e-01	3.036562426522455560e-01	2.207867643368580102e-01
5.000000000000000000e+00	6.641347594688161715e-01	8.380293966438657760e-01	3.358652405311837730e-01	4.129822862797526417e-01
5.099999999999999645e+00	6.240614615526210995e-01	7.874784224405083632e-01	3.759385384473789005e-01	4.722431476912243298e-01
5.200000000000000178e+00	5.831049970339821087e-01	6.200959582354849120e-01	4.168950029660179468e-01	4.398794869768980487e-01
5.299999999999999822e+00	5.429463025977259161e-01	3.599850364482279907e-01	4.570536974022740284e-01	3.034373150701032973e-01
5.400000000000000355e+00	5.035070587701357958e-01	2.827502328642167995e-01	4.964929412298642597e-01	2.787500618521531193e-01
5.500000000000000000e+00	4.616499355992056408e-01	1.476479890498154646e-01	5.383500644007943592e-01	1.725880229738221139e-01
5.599999999999999645e+00	4.193874154380323183e-01	5.221063549116600200e-02	5.806125845619677373e-01	7.306342682417815704e-02
5.700000000000000178e+00	3.756525652565256834e-01	9.377379041253254208e-03	6.243474347434744276e-01	9.377379041253254208e-03
5.799999999999999822e+00	3.335733573357335668e-01	9.553341465793521725e-03	6.664266426642664332e-01	9.553341465793519990e-03
5.900000000000000355e+00	2.914691469146915015e-01	8.546288757370582023e-03	7.085308530853086095e-01	8.546288757370580288e-03
6.000000000000000000e+00	2.503120312031202888e-01	9.150101152647674776e-03	7.496879687968797112e-01	9.150101152647674776e-03
6.099999999999999645e+00	2.103970397039704177e-01	9.198153918725067088e-03	7.896029602960296101e-01	9.198153918725067088e-03
6.200000000000000178e+00	1.746104610461046147e-01	8.782139886758515146e-03	8.253895389538953298e-01	8.782139886758516881e-03
6.299999999999999822e+00	1.420242024202420239e-01	8.959188730620737395e-03	8.579757975797579483e-01	8.959188730620740865e-03
6.400000000000000355e+00	1.146284628462846400e-01	7.525231833334228293e-03	8.853715371537154155e-01	7.525231833334228293e-03
6.500000000000000000e+00	9.090309030903090393e-02	6.631564492259655295e-03	9.090969096909690128e-01	6.631564492259654428e-03
6.599999999999999645e+00	7.153415341534152816e-02	6.606104569721929151e-03	9.284658465846584718e-01	6.606104569721930886e-03
6.700000000000000178e+00	5.763176317631762968e-02	6.381680481816444199e-03	9.423682368236823148e-01	6.381680481816444199e-03
6.799999999999999822e+00	4.528052805280528142e-02	4.915940749954893912e-03	9.547194719471946422e-01	4.915940749954893045e-03
6.900000000000000355e+00	3.630363036303630581e-02	4.211181744297107926e-03	9.636963696369637011e-01	4.211181744297107926e-03
7.000000000000000000e+00	2.985998599859985767e-02	3.548387584328344460e-03	9.701400140014001527e-01	3.548387584328347496e-03
7.099999999999999645e+00	2.580658065806580928e-02	3.115310112329715882e-03	9.741934193419341526e-01	3.115310112329719352e-03
7.200000000000000178e+00	2.291029102910291035e-02	2.651610540900390875e-03	9.770897089708970862e-01	2.651610540900390008e-03
7.299999999999999822e+00	2.179417941794179261e-02	2.323182375749998415e-03	9.782058205820581831e-01	2.323182375749997548e-03
7.400000000000000355e+00	2.053605360536053803e-02	2.239867717458401269e-03	9.794639463946394065e-01	2.239867717458400402e-03
7.500000000000000000e+00	2.041504150415041421e-02	1.786923093603388652e-03	9.795849584958497003e-01	1.786923093603387568e-03
7.599999999999999645e+00	1.941894189418941902e-02	1.695025355886062767e-03	9.805810581058105324e-01	1.695025355886063852e-03
7.700000000000000178e+00	1.924792479247924848e-02	1.590370254811256101e-03	9.807520752075208348e-01	1.590370254811255234e-03
7.799999999999999822e+00	1.899289928992899112e-02	1.759772751562040842e-03	9.810071007100710228e-01	1.759772751562039541e-03
7.900000000000000355e+00	1.940894089408940967e-02	1.742473610474938638e-03	9.805910591059106007e-01	1.742473610474938638e-03
8.000000000000000000e+00	1.882888288828882956e-02	1.411699160080053580e-03	9.811711171117111219e-01	1.411699160080053797e-03
